code,name,strategy,total_return,market_return,excess,sharpe,max_drawdown,win_rate,trades,last_signal,last_position
601991,大唐发电,MA5/20,0.5799498746867178,0.5183246073298429,0.0616252673568749,1.7768554191306078,-0.276688453159041,52.54237288135594,6,0,0.0
601991,大唐发电,RSI(14),-0.15648150861044052,0.5183246073298429,-0.6748061159402834,-1.9358738131204347,-0.20326660337183836,41.66666666666667,12,0,-1.0
601991,大唐发电,"MACD(12,26,9)",0.9759938363949419,0.5183246073298429,0.457669229065099,2.7166866675068326,-0.1805998797100389,59.183673469387756,8,0,0.0
601991,大唐发电,BB(20),0.0,0.5183246073298429,-0.5183246073298429,0.0,0.0,0.0,0,0,0.0
601991,大唐发电,"KDJ(9,3,3)",0.43813765547323147,0.5183246073298429,-0.0801869518566114,1.5740356055571236,-0.25577834502292546,59.64912280701754,20,0,0.0
601991,大唐发电,"海龟(20,10)",0.4559426083833591,0.5183246073298429,-0.062381998946483774,2.038853062706767,-0.13495101550328475,58.82352941176471,14,0,0.0
601991,大唐发电,"多均线(5,20,60)",0.33650793650793687,0.5183246073298429,-0.181816670821906,1.3683261014317496,-0.27668845315904134,53.125,6,0,0.0
